
---------------> PROGRAM SIG_BCZ <---------------


  Reading the parameters from file: sig_bcz_input
  Input parameters are:

    XINIT = 2.0000E-08
    AMP0 = 0.050    TAU0 =   2700.00    PHI0 = 0.500
    IPRINT = 4    ERRORS = n

  
  name of input file (l,n,v) -->   
   Reading frequencies from File: /home/joao/Documents/FCUP/TESE/bcz_fit/mesa_bestA.freq                          
       Range in frequencies: 1494.6894 - 2787.6930
       Reference frequency : 2100.0000
       Points read:  36
  
   Smoothing parameter = 0.20D-07

   File RES   [Model,C1,C2,...] (all final values)
   File COF   [C1,C2,...] (each iteration)
   File SIG   [v, v-smooth, l, n, sigma, fit] 
 538 ->      0.05     0.00002312     0.00011678    
 539 ->      0.05     0.00002264     0.00011677    
 540 ->      0.05     0.00002223     0.00011676    
 541 ->      0.05     0.00002176     0.00011675    
 542 ->      0.05     0.00002133     0.00011674    
 543 ->      0.05     0.00002090     0.00011674    
 544 ->      0.05     0.00002048     0.00011673    
 545 ->      0.05     0.00002002     0.00011672    
 546 ->      0.05     0.00001965     0.00011671    
 547 ->      0.05     0.00001926     0.00011671    
 548 ->      0.05     0.00001887     0.00011670    
 549 ->      0.05     0.00001853     0.00011669    
 550 ->      0.05     0.00001815     0.00011669    
 551 ->      0.05     0.00001778     0.00011668    
 552 ->      0.05     0.00001739     0.00011667    
 553 ->      0.05     0.00001709     0.00011667    
 554 ->      0.05     0.00001673     0.00011666    
 555 ->      0.05     0.00001641     0.00011665    
 556 ->      0.05     0.00001606     0.00011665    
 557 ->      0.05     0.00001576     0.00011664    
 558 ->      0.05     0.00001543     0.00011664    
 559 ->      0.05     0.00001507     0.00011663    
 560 ->      0.05     0.00001484     0.00011662    
 561 ->      0.05     0.00001451     0.00011662    
 562 ->      0.05     0.00001422     0.00011661    
 563 ->      0.05     0.00001397     0.00011661    
 564 ->      0.05     0.00001364     0.00011660    
 565 ->      0.05     0.00001337     0.00011660    
 566 ->      0.05     0.00001315     0.00011659    
 567 ->      0.05     0.00001283     0.00011659    
 568 ->      0.05     0.00001257     0.00011658    
 569 ->      0.05     0.00001234     0.00011658    
 570 ->      0.05     0.00001207     0.00011657    
 571 ->      0.05     0.00001183     0.00011657    
 572 ->      0.05     0.00001165     0.00011657    
 573 ->      0.05     0.00001137     0.00011656    
 574 ->      0.05     0.00001115     0.00011656    
 575 ->      0.05     0.00001094     0.00011655    
 576 ->      0.05     0.00001071     0.00011655    
 577 ->      0.05     0.00001049     0.00011655    
 578 ->      0.05     0.00001030     0.00011654    
 579 ->      0.05     0.00001010     0.00011654    
 580 ->      0.05     0.00000988     0.00011653    
 581 ->      0.05     0.00000966     0.00011653    
 582 ->      0.05     0.00000948     0.00011653    
 583 ->      0.05     0.00000935     0.00011652    
 584 ->      0.05     0.00000912     0.00011652    
 585 ->      0.05     0.00000896     0.00011652    
 586 ->      0.05     0.00000880     0.00011651    
 587 ->      0.05     0.00000861     0.00011651    
 588 ->      0.05     0.00000839     0.00011651    
 589 ->      0.05     0.00000829     0.00011650    
 590 ->      0.05     0.00000807     0.00011650    
 591 ->      0.05     0.00000792     0.00011650    
 592 ->      0.05     0.00000772     0.00011649    
 593 ->      0.05     0.00000759     0.00011649    
 594 ->      0.05     0.00000745     0.00011649    
 595 ->      0.05     0.00000731     0.00011649    
 596 ->      0.05     0.00000717     0.00011648    
 597 ->      0.05     0.00000702     0.00011648    
 598 ->      0.05     0.00000687     0.00011648    
 599 ->      0.05     0.00000673     0.00011648    
 600 ->      0.05     0.00000661     0.00011647    
 601 ->      0.05     0.00000644     0.00011647    
 602 ->      0.05     0.00000633     0.00011647    
 603 ->      0.05     0.00000619     0.00011647    
 604 ->      0.05     0.00000611     0.00011646    
 605 ->      0.05     0.00000596     0.00011646    
 606 ->      0.05     0.00000588     0.00011646    
 607 ->      0.05     0.00000573     0.00011646    
 608 ->      0.05     0.00000561     0.00011646    
 609 ->      0.05     0.00000548     0.00011645    
 610 ->      0.05     0.00000537     0.00011645    
 611 ->      0.05     0.00000530     0.00011645    
 612 ->      0.05     0.00000517     0.00011645    
 613 ->      0.05     0.00000507     0.00011645    
 614 ->      0.05     0.00000497     0.00011644    
 615 ->      0.05     0.00000487     0.00011644    
 616 ->      0.05     0.00000476     0.00011644    
 617 ->      0.05     0.00000466     0.00011644    
 618 ->      0.05     0.00000455     0.00011644    
 619 ->      0.05     0.00000450     0.00011643    
 620 ->      0.05     0.00000440     0.00011643    
 621 ->      0.05     0.00000436     0.00011643    
 622 ->      0.05     0.00000423     0.00011643    
 623 ->      0.05     0.00000416     0.00011643    
 624 ->      0.05     0.00000405     0.00011643    
 625 ->      0.05     0.00000400     0.00011643    
 626 ->      0.05     0.00000392     0.00011642    
 627 ->      0.05     0.00000382     0.00011642    
 628 ->      0.05     0.00000372     0.00011642    
 629 ->      0.05     0.00000369     0.00011642    
 630 ->      0.05     0.00000360     0.00011642    
 631 ->      0.05     0.00000352     0.00011642    
 632 ->      0.05     0.00000347     0.00011642    
 633 ->      0.05     0.00000340     0.00011641    
 634 ->      0.05     0.00000336     0.00011641    
 635 ->      0.05     0.00000325     0.00011641    
 636 ->      0.05     0.00000316     0.00011641    
 637 ->      0.05     0.00000311     0.00011641    
 638 ->      0.05     0.00000310     0.00011641    
 639 ->      0.05     0.00000301     0.00011641    
 640 ->      0.05     0.00000292     0.00011641    
 641 ->      0.05     0.00000287     0.00011641    
 642 ->      0.05     0.00000284     0.00011640    
 643 ->      0.05     0.00000277     0.00011640    
 644 ->      0.05     0.00000272     0.00011640    
 645 ->      0.05     0.00000263     0.00011640    
 646 ->      0.05     0.00000258     0.00011640    
 647 ->      0.05     0.00000258     0.00011640    
 648 ->      0.05     0.00000252     0.00011640    
 649 ->      0.05     0.00000246     0.00011640    
 650 ->      0.05     0.00000240     0.00011640    
 651 ->      0.05     0.00000239     0.00011640    
 652 ->      0.05     0.00000232     0.00011639    
 653 ->      0.05     0.00000227     0.00011639    
 654 ->      0.05     0.00000221     0.00011639    
 655 ->      0.05     0.00000216     0.00011639    
 656 ->      0.05     0.00000210     0.00011639    
 657 ->      0.05     0.00000211     0.00011639    
 658 ->      0.05     0.00000202     0.00011639    
 659 ->      0.05     0.00000203     0.00011639    
 660 ->      0.05     0.00000196     0.00011639    
 661 ->      0.05     0.00000194     0.00011639    
 662 ->      0.05     0.00000188     0.00011639    
 663 ->      0.05     0.00000183     0.00011639    
 664 ->      0.05     0.00000184     0.00011639    
 665 ->      0.05     0.00000177     0.00011639    
 666 ->      0.05     0.00000171     0.00011638    
 667 ->      0.05     0.00000171     0.00011638    
 668 ->      0.05     0.00000167     0.00011638    
 669 ->      0.05     0.00000164     0.00011638    
 670 ->      0.05     0.00000159     0.00011638    
 671 ->      0.05     0.00000160     0.00011638    
 672 ->      0.05     0.00000153     0.00011638    
 673 ->      0.05     0.00000152     0.00011638    
 674 ->      0.05     0.00000148     0.00011638    
 675 ->      0.05     0.00000142     0.00011638    
 676 ->      0.05     0.00000146     0.00011638    
 677 ->      0.05     0.00000139     0.00011638    
 678 ->      0.05     0.00000137     0.00011638    
 679 ->      0.05     0.00000134     0.00011638    
 680 ->      0.05     0.00000132     0.00011638    
 681 ->      0.05     0.00000128     0.00011638    
 682 ->      0.05     0.00000125     0.00011638    
 683 ->      0.05     0.00000125     0.00011638    
 684 ->      0.05     0.00000118     0.00011637    
 685 ->      0.05     0.00000118     0.00011637    
 686 ->      0.05     0.00000116     0.00011637    
 687 ->      0.05     0.00000115     0.00011637    
 688 ->      0.05     0.00000108     0.00011637    
 689 ->      0.05     0.00000108     0.00011637    
 690 ->      0.05     0.00000106     0.00011637    
 691 ->      0.05     0.00000102     0.00011637    
 692 ->      0.05     0.00000102     0.00011637    
 693 ->      0.05     0.00000103     0.00011637    
 694 ->      0.05     0.00000101     0.00011637    
 695 ->      0.05     0.00000094     0.00011637    
 696 ->      0.05     0.00000094     0.00011637    
 697 ->      0.05     0.00000093     0.00011637    
 698 ->      0.05     0.00000094     0.00011637    
 699 ->      0.05     0.00000093     0.00011637    
 700 ->      0.05     0.00000091     0.00011637    
 701 ->      0.05     0.00000082     0.00011637    
 702 ->      0.05     0.00000080     0.00011637    
 703 ->      0.05     0.00000081     0.00011637    
 704 ->      0.05     0.00000077     0.00011637    
 705 ->      0.05     0.00000075     0.00011637    
 706 ->      0.05     0.00000077     0.00011637    
 707 ->      0.05     0.00000072     0.00011637    
 708 ->      0.05     0.00000070     0.00011637    
 709 ->      0.05     0.00000077     0.00011637    
 710 ->      0.05     0.00000073     0.00011637    
 711 ->      0.05     0.00000072     0.00011637    
 712 ->      0.05     0.00000070     0.00011637    
 713 ->      0.05     0.00000067     0.00011636    
 714 ->      0.05     0.00000066     0.00011636    
 715 ->      0.05     0.00000065     0.00011636    
 716 ->      0.05     0.00000066     0.00011636    
 717 ->      0.05     0.00000062     0.00011636    
 718 ->      0.05     0.00000061     0.00011636    
 719 ->      0.05     0.00000059     0.00011636    
 720 ->      0.05     0.00000056     0.00011636    
 721 ->      0.05     0.00000056     0.00011636    
 722 ->      0.05     0.00000055     0.00011636    
 723 ->      0.05     0.00000053     0.00011636    
 724 ->      0.05     0.00000056     0.00011636    
 725 ->      0.05     0.00000051     0.00011636    
 726 ->      0.05     0.00000050     0.00011636    
 727 ->      0.05     0.00000054     0.00011636    
 728 ->      0.05     0.00000051     0.00011636    
 729 ->      0.05     0.00000048     0.00011636    
 730 ->      0.05     0.00000048     0.00011636    
 731 ->      0.05     0.00000048     0.00011636    
 732 ->      0.05     0.00000047     0.00011636    
 733 ->      0.05     0.00000045     0.00011636    
 734 ->      0.05     0.00000046     0.00011636    
 735 ->      0.05     0.00000041     0.00011636    
 736 ->      0.05     0.00000041     0.00011636    
 737 ->      0.05     0.00000044     0.00011636    
 738 ->      0.05     0.00000038     0.00011636    
 739 ->      0.05     0.00000040     0.00011636    
 740 ->      0.05     0.00000036     0.00011636    
 741 ->      0.05     0.00000041     0.00011636    
 742 ->      0.05     0.00000036     0.00011636    
 743 ->      0.05     0.00000039     0.00011636    
 744 ->      0.05     0.00000038     0.00011636    
 745 ->      0.05     0.00000035     0.00011636    
 746 ->      0.05     0.00000036     0.00011636    
 747 ->      0.05     0.00000032     0.00011636    
 748 ->      0.05     0.00000036     0.00011636    
 749 ->      0.05     0.00000031     0.00011636    
 750 ->      0.05     0.00000035     0.00011636    
 751 ->      0.05     0.00000033     0.00011636    
 752 ->      0.05     0.00000030     0.00011636    
 753 ->      0.05     0.00000031     0.00011636    
 754 ->      0.05     0.00000028     0.00011636    
 755 ->      0.05     0.00000028     0.00011636    
 756 ->      0.05     0.00000027     0.00011636    
 757 ->      0.05     0.00000026     0.00011636    
 758 ->      0.05     0.00000025     0.00011636    
 759 ->      0.05     0.00000028     0.00011636    
 760 ->      0.05     0.00000025     0.00011636    
 761 ->      0.05     0.00000026     0.00011636    
 762 ->      0.05     0.00000028     0.00011636    
 763 ->      0.05     0.00000025     0.00011636    
 764 ->      0.05     0.00000024     0.00011636    
 765 ->      0.05     0.00000024     0.00011636    
 766 ->      0.05     0.00000021     0.00011636    
 767 ->      0.05     0.00000022     0.00011636    
 768 ->      0.05     0.00000021     0.00011636    
 769 ->      0.05     0.00000024     0.00011636    
 770 ->      0.05     0.00000023     0.00011636    
 771 ->      0.05     0.00000018     0.00011636    
 772 ->      0.05     0.00000020     0.00011636    
 773 ->      0.05     0.00000021     0.00011636    
 774 ->      0.05     0.00000018     0.00011636    
 775 ->      0.05     0.00000016     0.00011636    
 776 ->      0.05     0.00000021     0.00011636    
 777 ->      0.05     0.00000020     0.00011636    
 778 ->      0.05     0.00000017     0.00011636    
 779 ->      0.05     0.00000019     0.00011636    
 780 ->      0.05     0.00000017     0.00011636    
 781 ->      0.05     0.00000020     0.00011636    
 782 ->      0.05     0.00000018     0.00011636    
 783 ->      0.05     0.00000017     0.00011636    
 784 ->      0.05     0.00000017     0.00011636    
 785 ->      0.05     0.00000014     0.00011636    
 786 ->      0.05     0.00000015     0.00011636    
 787 ->      0.05     0.00000016     0.00011636    
 788 ->      0.05     0.00000013     0.00011636    
 789 ->      0.05     0.00000016     0.00011636    
 790 ->      0.05     0.00000015     0.00011636    
 791 ->      0.05     0.00000015     0.00011636    
 792 ->      0.05     0.00000015     0.00011636    
 793 ->      0.05     0.00000012     0.00011635    
 794 ->      0.05     0.00000014     0.00011635    
 795 ->      0.05     0.00000011     0.00011635    
 796 ->      0.05     0.00000015     0.00011635    
 797 ->      0.05     0.00000013     0.00011635    
 798 ->      0.05     0.00000015     0.00011635    
 799 ->      0.05     0.00000013     0.00011635    
 800 ->      0.05     0.00000013     0.00011635    
 801 ->      0.05     0.00000014     0.00011635    
 802 ->      0.05     0.00000009     0.00011635    
  
   Number of iterations done:          802
   Frequencies from file: /home/joao/Documents/FCUP/TESE/bcz_fit/mesa_bestA.freq                          
   Results:

      Tau_d = 3010.0928      Phi_d =  2.59281

      A_d = 0.04714551

      chi2 =           0.266     chi2norm =           0.008

 ---------------> PROGRAM SIG_BCZ <---------------
